-9.1287,-4.1493,-9.2158
-9.6399,-9.8889,-8.9218
-3.5209,-9.7486,-8.9628
-9.1287,-4.1493,2.887
-8.3106,-9.2086,-3.322
-9.6399,-9.8889,3.181
-3.5209,-9.7486,3.14
-8.3106,-9.2086,8.7808
-8.5553,8.1367,-8.8528
-2.7004,2.2083,-8.4918
3.3687,8.3481,-9.2158
-9.3769,2.1899,-8.6278
-3.6635,-3.4981,-9.4078
-3.2661,8.5199,-9.1668
2.8574,2.6085,-8.9218
2.8543,-3.273,-8.8528
8.7092,-9.2014,-8.4918
8.9765,2.7487,-8.9628
2.0327,-9.2198,-8.6278
8.1435,-2.8897,-9.1668
-8.0735,8.9447,-3.077
-8.5553,8.1367,3.25
-2.7004,2.2083,3.611
3.3687,8.3481,2.887
-8.2788,-2.7294,-3.152
-2.6594,3.3991,-2.888
3.3361,-2.465,-3.077
-8.2597,3.2661,-3.012
-2.5124,-2.897,-3.02
-1.9198,9.3699,-2.408
4.1868,3.2888,-3.322
-9.3769,2.1899,3.475
-3.6635,-3.4981,2.695
-3.2661,8.5199,2.936
2.8574,2.6085,3.181
2.8543,-3.273,3.25
8.7092,-9.2014,3.611
8.9765,2.7487,3.14
-2.6858,-8.7283,-2.699
8.7502,-8.0106,-2.888
3.1499,-8.1435,-3.012
9.4898,-2.0398,-2.408
2.0327,-9.2198,3.475
8.1435,-2.8897,2.936
-8.0735,8.9447,9.0258
-8.2788,-2.7294,8.9508
-2.6594,3.3991,9.2148
3.3361,-2.465,9.0258
-8.2597,3.2661,9.0908
-2.5123,-2.897,9.0828
-1.9198,9.3699,9.6948
4.1868,3.2888,8.7808
-2.6858,-8.7283,9.4038
8.7502,-8.0106,9.2148
3.1499,-8.1435,9.0908
9.4898,-2.0398,9.6948
8.8338,8.9993,-9.4078
4.2185,9.7679,-3.152
9.985,9.6004,-3.02
8.8338,8.9993,2.695
9.8115,3.7691,-2.699
4.2185,9.7679,8.9508
9.985,9.6004,9.0828
9.8115,3.7691,9.4038
-8.4343,-9.0184,-9.1128
-9.0919,-3.9725,-3.026
-8.4343,-9.0184,2.99
-9.7191,-9.1393,-2.849
-3.4615,-10.003,-2.689
-9.0919,-3.9725,9.0768
-9.7191,-9.1393,9.2538
-3.4615,-10.003,9.4138
-7.8083,9.4149,-8.6168
-8.7717,-2.74,-8.8358
-3.0307,-8.3481,-8.8658
-2.7301,3.6536,-8.8728
3.6013,-1.9947,-8.6168
-8.0172,2.8072,-8.6368
-2.2557,-3.0858,-9.1168
-1.9693,9.2723,-9.2188
4.063,3.479,-9.1128
8.6795,-7.756,-8.8728
3.3924,-8.6025,-8.6368
9.4403,-2.1374,-9.2188
-7.8083,9.4149,3.486
-8.4549,7.6431,-2.453
-3.0462,1.9601,-2.72
3.4054,8.5249,-3.026
-8.7717,-2.74,3.267
-3.0307,-8.3481,3.237
-2.7301,3.6536,3.23
3.6013,-1.9947,3.486
-8.0172,2.8072,3.466
-2.2557,-3.0858,2.986
-1.9693,9.2723,2.884
4.063,3.479,2.99
-9.5424,2.5321,-2.808
-3.9287,-3.2343,-3.349
-3.2216,8.6423,-2.533
2.7782,3.3581,-2.849
2.9547,-3.7666,-2.453
8.3634,-9.4496,-2.72
9.0359,2.4942,-2.689
8.6795,-7.756,3.23
3.3924,-8.6025,3.466
9.4403,-2.1374,2.884
1.8672,-8.8775,-2.808
8.188,-2.7674,-2.533
-8.4549,7.6431,9.6498
-3.0462,1.9601,9.3828
3.4054,8.5249,9.0768
-9.5424,2.5321,9.2948
-3.9287,-3.2343,8.7538
-3.2216,8.6423,9.5698
2.7782,3.358,9.2538
2.9547,-3.7666,9.6498
8.3634,-9.4496,9.3828
9.0359,2.4942,9.4138
1.8672,-8.8775,9.2948
8.188,-2.7674,9.5698
3.7257,9.7573,-8.8358
9.4667,4.1493,-8.8658
10.242,9.4116,-9.1168
3.7257,9.7573,3.267
9.4667,4.1493,3.237
10.242,9.4116,2.986
8.5686,9.2631,-3.349
8.5686,9.2631,8.7538
-11.28,-6.9678,-8.7518
-12.457,-12.294,-9.1168
-10.977,-3.6402,-6.4838
-5.666,-9.1874,-6.2408
-11.561,-3.4775,-11.769
-5.5995,-9.0912,-11.418
-12.647,-9.5565,-12.654
-9.0226,-6.545,-12.292
-9.4115,-11.898,-11.653
-6.2305,-12.429,-8.9458
-3.3144,-12.494,-12.046
-12.554,-5.6455,-2.753
-7.0922,-12.029,-2.755
-11.28,-6.9678,3.351
-12.457,-12.294,2.986
-12.032,-13.501,-3.066
-12.738,-9.5735,-5.75
-10.977,-3.6402,5.619
-5.666,-9.1874,5.862
-9.2284,-11.45,-5.887
-8.8536,-6.8865,-5.846
-11.561,-3.4775,0.334
-5.5995,-9.0912,0.685
-12.647,-9.5565,-0.551
-9.0226,-6.545,-0.189
-9.4115,-11.898,0.45
-6.2305,-12.429,3.157
-3.3943,-12.855,-5.42
-3.3144,-12.494,0.057001
-12.554,-5.6455,9.3498
-7.0922,-12.029,9.3478
-12.032,-13.501,9.0368
-12.738,-9.5735,6.3528
-9.2284,-11.45,6.2158
-8.8536,-6.8865,6.2568
-11.561,-3.4775,12.437
-5.5995,-9.0912,12.788
-12.647,-9.5565,11.552
-9.0226,-6.545,11.914
-9.4115,-11.898,12.553
-3.3943,-12.855,6.6828
-3.3144,-12.494,12.16
-11.369,11.613,-9.1168
-10.906,8.437,-6.2588
-10.744,8.3734,-11.94
-8.3238,12.009,-11.653
-11.08,5.5027,-8.8948
-5.0799,-0.20789,-9.1498
-5.1428,11.478,-8.9458
1.2176,5.5296,-8.7518
-12.207,0.19021,-8.8218
-6.4142,-5.8711,-9.1308
-6.2416,5.8711,-9.0488
0.040304,0.20294,-9.1168
-4.9582,2.6912,-6.0288
0.50346,-2.9727,-6.2588
1.5203,8.8572,-6.4838
6.8314,3.31,-6.2408
-8.7695,0.21072,-6.1258
-3.1473,-5.3337,-6.5268
-2.5215,6.5478,-6.2678
-5.0763,2.8546,-11.649
0.66609,-3.0363,-11.94
0.93621,9.0199,-11.769
6.8978,3.4061,-11.418
-12.275,2.53,-11.895
-6.2749,-2.9854,-12.472
-5.8548,8.7257,-11.895
-0.1492,2.9409,-12.654
-8.585,4.8401,-12.178
-2.9175,-0.69155,-12.611
-2.2267,11.413,-12.046
3.4747,5.9524,-12.292
-9.0057,0.29557,-11.377
-3.1261,-5.5345,-11.948
-2.6863,6.2529,-11.622
3.0858,0.59963,-11.653
0.32926,-5.907,-8.8948
6.3298,-11.618,-9.1498
6.2668,0.068797,-8.9458
12.627,-5.8801,-8.7518
-0.79717,-11.219,-8.8218
5.168,-5.5386,-9.0488
11.45,-11.207,-9.1168
6.4514,-8.7184,-6.0288
12.93,-2.5524,-6.4838
2.6401,-11.199,-6.1258
8.8881,-4.8619,-6.2678
6.3333,-8.5551,-11.649
12.346,-2.3898,-11.769
-0.86575,-8.8796,-11.895
5.5548,-2.684,-11.895
11.26,-8.4688,-12.654
2.8246,-6.5695,-12.178
8.4921,-12.101,-12.611
9.1829,0.0037434,-12.046
2.4039,-11.114,-11.377
8.7233,-5.1567,-11.622
-11.762,5.8652,-2.679
-6.0045,11.878,-2.755
-11.369,11.613,2.986
-10.944,10.406,-3.066
-10.906,8.437,5.844
-8.1407,12.457,-5.887
-10.744,8.3734,0.163
-8.3238,12.009,0.45
-6.4333,0.40588,-2.965
-0.35285,-5.5444,-2.679
-0.056569,6.8519,-2.753
5.4051,0.4681,-2.755
-11.08,5.5027,3.208
-5.0799,-0.20789,2.953
-5.1428,11.478,3.157
1.2176,5.5296,3.351
-12.207,0.19021,3.281
-6.4142,-5.8711,2.972
-6.2416,5.8711,3.054
0.040305,0.20294,2.986
-5.1301,5.5529,-2.993
0.46528,-1.0041,-3.066
-11.085,-0.83863,-2.954
-5.4716,-6.7571,-2.999
-12.243,2.4735,-5.721
-6.5492,-3.1919,-5.751
-5.8372,8.8608,-5.59
-0.24112,2.9239,-5.75
-4.9582,2.6912,6.074
0.50346,-2.9727,5.844
1.5203,8.8572,5.619
6.8314,3.31,5.862
-8.7695,0.21072,5.977
-3.1473,-5.3337,5.576
-2.5215,6.5478,5.835
3.269,1.0472,-5.887
-8.6267,5.3203,-5.696
-2.7422,-0.56427,-5.85
-2.3066,11.052,-5.42
3.6437,5.6109,-5.846
-5.0763,2.8546,0.454
0.66609,-3.0363,0.163
0.93621,9.0199,0.334
6.8978,3.4061,0.685
-12.275,2.53,0.208
-6.2749,-2.9854,-0.369
-5.8548,8.7257,0.208
-0.1492,2.9409,-0.551
-8.585,4.8401,-0.075
-2.9175,-0.69155,-0.508
-2.2267,11.413,0.057
3.4747,5.9524,-0.189
-9.0057,0.29557,0.726
-3.1261,-5.5345,0.155
-2.6863,6.2529,0.481
3.0858,0.59963,0.45
4.9764,-11.004,-2.965
11.353,-4.5578,-2.753
0.32926,-5.907,3.208
6.3298,-11.618,2.953
6.2668,0.068797,3.157
12.627,-5.8801,3.351
-0.79716,-11.219,3.281
5.168,-5.5386,3.054
11.45,-11.207,2.986
6.2796,-5.8568,-2.993
11.875,-12.414,-3.066
0.32501,-12.248,-2.954
-0.83323,-8.9362,-5.721
5.5725,-2.5489,-5.59
11.168,-8.4858,-5.75
6.4514,-8.7184,6.074
12.93,-2.5524,5.619
2.6401,-11.199,5.977
8.8881,-4.8619,5.835
2.7829,-6.0894,-5.696
8.6675,-11.974,-5.85
9.103,-0.35759,-5.42
6.3333,-8.5551,0.454
12.346,-2.3898,0.334
-0.86575,-8.8796,0.208
5.5548,-2.684,0.208
11.26,-8.4688,-0.551
2.8246,-6.5695,-0.074999
8.4921,-12.101,-0.508
9.1829,0.0037427,0.057001
2.4039,-11.114,0.726
8.7233,-5.1567,0.481
-11.762,5.8652,9.4238
-6.0045,11.878,9.3478
-10.944,10.406,9.0368
-8.1407,12.457,6.2158
-10.744,8.3734,12.266
-8.3238,12.009,12.553
-6.4333,0.40588,9.1378
-0.35285,-5.5444,9.4238
-0.056568,6.8519,9.3498
5.4051,0.4681,9.3478
-5.1301,5.5529,9.1098
0.46528,-1.0041,9.0368
-11.085,-0.83863,9.1488
-5.4716,-6.7571,9.1038
-12.243,2.4735,6.3818
-6.5492,-3.1919,6.3518
-5.8372,8.8608,6.5128
-0.24112,2.9239,6.3528
3.269,1.0472,6.2158
-8.6267,5.3203,6.4068
-2.7422,-0.56427,6.2528
-2.3066,11.052,6.6828
3.6437,5.6109,6.2568
-5.0763,2.8546,12.557
0.6661,-3.0363,12.266
0.93621,9.0199,12.437
6.8978,3.4061,12.788
-12.275,2.53,12.311
-6.2749,-2.9854,11.734
-5.8548,8.7257,12.311
-0.1492,2.9409,11.552
-8.585,4.8401,12.028
-2.9175,-0.69155,11.595
-2.2267,11.413,12.16
3.4747,5.9524,11.914
-9.0057,0.29557,12.829
-3.1261,-5.5345,12.258
-2.6863,6.2529,12.584
3.0858,0.59963,12.553
4.9764,-11.004,9.1378
11.353,-4.5578,9.3498
6.2796,-5.8568,9.1098
11.875,-12.414,9.0368
0.32501,-12.248,9.1488
-0.83323,-8.9362,6.3818
5.5725,-2.5489,6.5128
11.168,-8.4858,6.3528
2.7829,-6.0894,6.4068
8.6675,-11.974,6.2528
9.103,-0.35759,6.6828
6.3333,-8.5551,12.557
12.346,-2.3898,12.437
-0.86575,-8.8796,12.311
5.5548,-2.684,12.311
11.26,-8.4688,11.552
2.8246,-6.5695,12.028
8.4921,-12.101,11.595
9.1829,0.003742,12.16
2.4039,-11.114,12.829
8.7233,-5.1567,12.584
7.4175,12.289,-9.1498
0.29055,12.688,-8.8218
6.0832,6.6263,-9.1308
12.538,12.7,-9.1168
13.001,9.5247,-6.2588
3.7278,12.708,-6.1258
9.35,7.1637,-6.5268
13.163,9.4611,-11.94
6.2225,9.512,-12.472
9.5798,11.806,-12.611
3.4916,12.793,-11.377
9.3712,6.9629,-11.948
12.827,6.5904,-8.8948
11.7,1.2779,-8.8218
11.632,3.6177,-11.895
6.0641,12.903,-2.965
12.144,6.953,-2.679
7.4175,12.289,2.953
0.29055,12.688,3.281
6.0832,6.6263,2.972
12.538,12.7,2.986
12.963,11.493,-3.066
1.4127,11.659,-2.954
7.0257,5.7403,-2.999
5.9481,9.3055,-5.751
13.001,9.5247,5.844
3.7278,12.708,5.977
9.35,7.1637,5.576
9.7552,11.933,-5.85
13.163,9.4611,0.163
6.2225,9.512,-0.369
9.5798,11.806,-0.508
3.4916,12.793,0.726
9.3712,6.9629,0.155
12.827,6.5904,3.208
11.7,1.2779,3.281
12.822,0.24908,-2.954
11.664,3.5612,-5.721
11.632,3.6177,0.208
6.0641,12.903,9.1378
12.144,6.953,9.4238
12.963,11.493,9.0368
1.4127,11.659,9.1488
7.0257,5.7403,9.1038
5.9481,9.3055,6.3518
9.7552,11.933,6.2528
13.163,9.4611,12.266
6.2225,9.512,11.734
9.5798,11.806,11.595
3.4916,12.793,12.829
9.3712,6.9629,12.258
12.822,0.24908,9.1488
11.664,3.5612,6.3818
11.632,3.6177,12.311
0,0,0
0.15132,-0.076368,-5.758
-0.20011,-5.9446,0.254
-5.9588,-0.094045,0.183
6.1049,0.23921,0.381
0.21567,6.1879,0.105
0.15132,-0.076368,6.3448
5.5541,-5.7719,0.182
-5.8556,5.6378,0.182
6.0872,0.23426,-5.674
-5.91,-0.28001,-5.858
-0.29628,-6.0408,-5.752
0.44265,5.9468,6.029
0.44265,5.9468,-6.0738
-5.91,-0.28001,6.2448
-0.29628,-6.0408,6.3508
-6.132,-6.2989,0.145
6.0872,0.23426,6.4288
6.3654,6.1985,0.145
-5.4292,5.4235,-5.889
-5.4292,5.4235,6.2138
5.9805,-5.9862,-5.889
5.9805,-5.9862,6.2138
-5.8704,-6.3809,-6.0428
-5.8704,-6.3809,6.06
6.6269,6.1164,-6.0428
6.6269,6.1164,6.06
-11.723,-0.46881,0.165
-0.3135,-11.878,0.165
0.77421,12.029,0.165
-7.0711e-07,7.0711e-07,-12.103
7.0711e-07,-7.0711e-07,12.103
12.184,0.6189,0.165
5.4508,-11.504,0.183
11.625,-5.2218,0.105
-5.3047,11.649,0.381
-11.61,5.465,0.254
0.64135,11.57,-5.771
0.64135,11.57,6.3318
6.1049,0.23921,-11.722
-11.856,-0.92699,-5.771
-0.20011,-5.9446,-11.849
-5.9588,-0.094044,-11.92
12.051,0.16072,-5.771
-11.856,-0.92699,6.3318
0.21567,6.1879,-11.998
12.051,0.16072,6.3318
-0.44637,-12.337,-5.771
-5.9588,-0.094046,12.286
0.21567,6.1879,12.208
-0.20011,-5.9446,12.357
-12.282,-6.3095,0.105
-6.3924,-12.258,0.381
-0.44637,-12.337,6.3318
6.1049,0.23921,12.484
12.297,6.5527,0.254
-5.3224,11.644,-5.674
6.5385,12.403,0.183
-11.706,5.3689,-5.752
5.4996,-11.69,-5.858
-5.3224,11.644,6.4288
5.4996,-11.69,6.2448
-11.706,5.3689,6.3508
5.5541,-5.7719,-11.921
11.852,-5.4629,6.029
11.852,-5.4629,-6.0738
-5.8556,5.6378,-11.921
5.5541,-5.7719,12.285
-5.8556,5.6378,12.285
-6.132,-6.2989,-11.958
6.3654,6.1985,-11.958
12.201,6.4566,-5.752
-6.4101,-12.263,-5.674
-12.055,-6.5506,6.029
-12.055,-6.5506,-6.0738
6.5873,12.217,-5.858
-6.132,-6.2989,12.248
6.3654,6.1985,12.248
12.201,6.4566,6.3508
6.5873,12.217,6.2448
-6.4101,-12.263,6.4288
-11.41,11.41,-1e-06
11.41,-11.41,1e-06
-11.723,-0.46881,-11.938
-0.3135,-11.878,-11.938
0.77421,12.029,-11.938
-11.723,-0.46881,12.268
-11.258,11.333,-5.758
12.184,0.6189,-11.938
-0.3135,-11.878,12.268
-11.258,11.333,6.3448
0.77421,12.029,12.268
11.561,-11.486,-5.758
12.184,0.6189,12.268
-5.3047,11.649,-11.722
