-8.8684,-8.8624,-9.9677
-8.8684,-8.8624,1.8679
-8.8345,-8.4919,-3.9051
-8.8345,-8.4919,7.9306
2.9631,-8.8929,-2.9868
8.9347,-8.6448,-8.2618
8.4885,-8.8845,-3.5338
2.9631,-8.8929,8.8489
8.9347,-8.6448,3.5739
8.4885,-8.8845,8.3019
2.4706,-8.8996,-9.1877
-3.4189,-3.1403,-9.2387
8.4351,-2.7938,-9.3387
2.6637,2.6,-9.7307
-9.0658,-2.4742,-9.0707
2.4706,-8.8996,2.648
-3.4189,-3.1403,2.597
8.4351,-2.7938,2.497
2.6637,2.6,2.105
-8.5341,2.6043,-3.223
-3.7583,-2.4105,-3.276
7.9613,-3.4118,-2.938
2.6976,2.9706,-3.668
-3.4309,-9.116,-8.798
-9.0658,-2.4742,2.765
3.0109,-3.4337,-8.322
-2.5626,2.8525,-8.498
-3.3333,-8.5814,-3.954
-9.3006,-3.0469,-3.496
3.3531,-3.3687,-2.899
-3.0087,2.6128,-3.77
-8.5341,2.6043,8.6127
-3.7583,-2.4105,8.5597
7.9613,-3.4118,8.8977
2.6976,2.9706,8.1677
-3.4309,-9.116,3.0377
3.0109,-3.4337,3.5137
-2.5626,2.8525,3.3377
-3.3333,-8.5814,7.8817
-9.3006,-3.0469,8.3397
3.3531,-3.3687,8.9367
-3.0087,2.6128,8.0657
-9.0266,2.5976,-9.4239
-3.0621,8.7034,-9.5749
-9.0266,2.5976,2.4118
-3.0621,8.7034,2.2608
-3.5359,8.0854,-3.1742
-8.4864,8.0635,-8.5582
-8.1441,8.1286,-3.1352
-3.5359,8.0854,8.6614
-8.4864,8.0635,3.2774
-8.1441,8.1286,8.7004
8.1132,8.3222,-9.0016
2.4663,8.9883,-8.8336
8.1132,8.3222,2.8341
7.7738,9.052,-3.0389
8.1012,2.3465,-8.5609
2.4663,8.9883,3.0021
8.1988,2.881,-3.7169
2.2315,8.4156,-3.2589
7.7738,9.052,8.7967
8.1012,2.3465,3.2747
8.1988,2.881,8.1187
2.2315,8.4156,8.5767
-8.4816,-8.9282,-2.5041
-8.4816,-8.9282,9.3316
7.9094,-8.905,-8.7844
3.3351,-9.0033,-8.1198
7.9094,-8.905,3.0512
9.4014,-8.7522,-2.3298
3.3351,-9.0033,3.7159
9.4014,-8.7522,9.5059
-1.8335,-8.3234,-9.0887
-8.1897,-3.6953,-8.9867
3.0886,-2.6007,-9.5547
-3.5879,2.5923,-9.0207
-8.4231,-8.3934,-8.512
-2.8645,-3.4005,-8.057
-8.1621,2.494,-8.356
3.0505,2.5343,-2.267
-2.8305,-3.59,-3.27
3.1134,-8.6274,-1.731
-1.8335,-8.3234,2.747
-8.1897,-3.6953,2.849
3.0886,-2.6007,2.281
-3.5879,2.5923,2.815
-2.4876,-8.597,-2.733
-8.8494,-3.1346,-2.063
2.5908,-2.0987,-2.908
-2.0959,2.745,-2.566
-8.4231,-8.3934,3.3237
-2.8645,-3.4005,3.7787
-8.1621,2.494,3.4797
3.0505,2.5343,9.5687
-2.8305,-3.59,8.5657
3.1134,-8.6274,10.105
-2.4876,-8.597,9.1027
-8.8494,-3.1346,9.7727
2.5908,-2.0987,8.9277
-2.0959,2.745,9.2697
-8.4086,8.8965,-9.7909
-8.3838,2.8698,-1.9672
-8.4086,8.8965,2.0448
-8.9064,9.3985,-3.1442
-8.3838,2.8698,9.8684
-8.9064,9.3985,8.6914
8.9748,-2.7175,-7.6627
8.9748,-2.7175,4.173
9.6985,3.1391,-8.8516
3.3424,7.7671,-8.7496
3.109,3.0691,-8.2749
-2.5224,8.7797,-7.8989
8.6676,8.062,-7.8199
9.007,-2.7539,-3.5779
8.7015,7.8725,-3.0329
9.6985,3.1391,2.9841
3.3424,7.7671,3.0861
9.0445,2.8655,-2.4959
2.6826,8.3279,-1.8259
3.109,3.0691,3.5607
-2.5224,8.7797,3.9367
8.6676,8.062,4.0157
9.007,-2.7539,8.2577
8.7015,7.8725,8.8027
9.0445,2.8655,9.3397
2.6826,8.3279,10.01
-2.4902,8.7433,-3.8142
-2.4902,8.7433,8.0215
-11.215,-8.5761,-12.581
-8.6817,-11.651,-12.293
-12.021,-11.55,-3.0281
-11.469,-12.834,-9.0281
-6.233,-11.266,-3.1351
-12.333,-5.8417,-3.8301
-6.9026,-11.033,-8.9151
-11.403,-8.733,-6.6861
-11.215,-8.5761,-0.74506
-8.9469,-12.124,-6.1761
-8.6817,-11.651,-0.45706
-12.021,-11.55,8.8076
-11.469,-12.834,2.8076
-6.233,-11.266,8.7006
-12.333,-5.8417,8.0056
-6.9026,-11.033,2.9206
-11.403,-8.733,5.1496
-11.215,-8.5761,11.091
-8.9469,-12.124,5.6596
-8.6817,-11.651,11.379
5.5215,-11.33,-8.7064
6.0681,-8.847,-11.334
11.814,-8.6108,-12.107
8.5861,-11.611,-10.931
2.6442,-11.46,-11.555
8.7791,-6.2547,-11.438
5.4373,-6.3764,-2.6878
11.008,-11.585,-2.5548
5.5703,-6.5008,-8.6088
11.56,-12.868,-8.5548
4.9614,-11.894,-2.5438
10.696,-5.8764,-3.3568
